time,v(1),i(V1),v(X0.q)
1.4574280e+00,5.2861876e-01,4.1494609e-07,1.7715573e-08
1.4575280e+00,5.2740670e-01,4.1495568e-07,1.7674077e-08
1.4576280e+00,5.2619444e-01,4.1496294e-07,1.7632582e-08
1.4577280e+00,5.2498197e-01,4.1497249e-07,1.7591085e-08
1.4578280e+00,5.2376930e-01,4.1497971e-07,1.7549587e-08
1.4579280e+00,5.2255642e-01,4.1498921e-07,1.7508089e-08
1.4580280e+00,5.2134333e-01,4.1499639e-07,1.7466589e-08
1.4581280e+00,5.2013003e-01,4.1500585e-07,1.7425089e-08
1.4582280e+00,5.1891653e-01,4.1501299e-07,1.7383588e-08
1.4583280e+00,5.1770283e-01,4.1502241e-07,1.7342087e-08
1.4584280e+00,5.1648892e-01,4.1502950e-07,1.7300584e-08
1.4585280e+00,5.1527480e-01,4.1503888e-07,1.7259081e-08
1.4586280e+00,5.1406049e-01,4.1504593e-07,1.7217576e-08
1.4587280e+00,5.1284597e-01,4.1505527e-07,1.7176071e-08
1.4588280e+00,5.1163125e-01,4.1506228e-07,1.7134565e-08
1.4589280e+00,5.1041632e-01,4.1507158e-07,1.7093059e-08
1.4590280e+00,5.0920120e-01,4.1507854e-07,1.7051551e-08
1.4591280e+00,5.0798587e-01,4.1508780e-07,1.7010043e-08
1.4592280e+00,5.0677034e-01,4.1509473e-07,1.6968534e-08
1.4593280e+00,5.0555461e-01,4.1510394e-07,1.6927024e-08
1.4594280e+00,5.0433869e-01,4.1511082e-07,1.6885513e-08
1.4595280e+00,5.0312256e-01,4.1512000e-07,1.6844002e-08
1.4596280e+00,5.0190624e-01,4.1512684e-07,1.6802489e-08
1.4597280e+00,5.0068971e-01,4.1513597e-07,1.6760976e-08
1.4598280e+00,4.9947299e-01,4.1514277e-07,1.6719462e-08
1.4599280e+00,4.9825608e-01,4.1515186e-07,1.6677947e-08
1.4600280e+00,4.9703896e-01,4.1515862e-07,1.6636432e-08
1.4601280e+00,4.9582165e-01,4.1516767e-07,1.6594916e-08
1.4602280e+00,4.9460415e-01,4.1517438e-07,1.6553398e-08
1.4603280e+00,4.9338644e-01,4.1518339e-07,1.6511881e-08
1.4604280e+00,4.9216855e-01,4.1519007e-07,1.6470362e-08
1.4605280e+00,4.9095046e-01,4.1519903e-07,1.6428842e-08
1.4606280e+00,4.8973217e-01,4.1520567e-07,1.6387322e-08
1.4607280e+00,4.8851370e-01,4.1521459e-07,1.6345801e-08
1.4608280e+00,4.8729502e-01,4.1522118e-07,1.6304279e-08
1.4609280e+00,4.8607616e-01,4.1523007e-07,1.6262757e-08
1.4610280e+00,4.8485711e-01,4.1523662e-07,1.6221233e-08
1.4611280e+00,4.8363786e-01,4.1524546e-07,1.6179709e-08
1.4612280e+00,4.8241842e-01,4.1525197e-07,1.6138185e-08
1.4613280e+00,4.8119880e-01,4.1526077e-07,1.6096659e-08
1.4614280e+00,4.7997898e-01,4.1526724e-07,1.6055132e-08
1.4615280e+00,4.7875897e-01,4.1527600e-07,1.6013605e-08
1.4616280e+00,4.7753877e-01,4.1528242e-07,1.5972077e-08
1.4617280e+00,4.7631839e-01,4.1529114e-07,1.5930549e-08
1.4618280e+00,4.7509782e-01,4.1529753e-07,1.5889019e-08
1.4619280e+00,4.7387706e-01,4.1530620e-07,1.5847489e-08
1.4620280e+00,4.7265611e-01,4.1531255e-07,1.5805958e-08
1.4621280e+00,4.7143498e-01,4.1532118e-07,1.5764426e-08
1.4622280e+00,4.7021366e-01,4.1532749e-07,1.5722894e-08
1.4623280e+00,4.6899215e-01,4.1533608e-07,1.5681361e-08
1.4624280e+00,4.6777046e-01,4.1534235e-07,1.5639827e-08
1.4625280e+00,4.6654858e-01,4.1535090e-07,1.5598292e-08
1.4626280e+00,4.6532652e-01,4.1535712e-07,1.5556757e-08
1.4627280e+00,4.6410428e-01,4.1536563e-07,1.5515221e-08
1.4628280e+00,4.6288185e-01,4.1537181e-07,1.5473684e-08
1.4629280e+00,4.6165924e-01,4.1538028e-07,1.5432146e-08
1.4630280e+00,4.6043645e-01,4.1538642e-07,1.5390608e-08
1.4631280e+00,4.5921348e-01,4.1539485e-07,1.5349069e-08
1.4632280e+00,4.5799033e-01,4.1540095e-07,1.5307529e-08
1.4633280e+00,4.5676699e-01,4.1540934e-07,1.5265989e-08
1.4634280e+00,4.5554347e-01,4.1541540e-07,1.5224447e-08
1.4635280e+00,4.5431978e-01,4.1542374e-07,1.5182905e-08
1.4636280e+00,4.5309590e-01,4.1542976e-07,1.5141363e-08
1.4637280e+00,4.5187185e-01,4.1543807e-07,1.5099819e-08
1.4638280e+00,4.5064762e-01,4.1544404e-07,1.5058275e-08
1.4639280e+00,4.4942321e-01,4.1545231e-07,1.5016730e-08
1.4640280e+00,4.4819862e-01,4.1545824e-07,1.4975185e-08
1.4641280e+00,4.4697385e-01,4.1546647e-07,1.4933639e-08
1.4642280e+00,4.4574891e-01,4.1547236e-07,1.4892092e-08
1.4643280e+00,4.4452380e-01,4.1548054e-07,1.4850544e-08
1.4644280e+00,4.4329850e-01,4.1548640e-07,1.4808996e-08
1.4645280e+00,4.4207304e-01,4.1549454e-07,1.4767447e-08
1.4646280e+00,4.4084740e-01,4.1550035e-07,1.4725897e-08
1.4647280e+00,4.3962158e-01,4.1550845e-07,1.4684346e-08
1.4648280e+00,4.3839559e-01,4.1551423e-07,1.4642795e-08
1.4649280e+00,4.3716943e-01,4.1552229e-07,1.4601243e-08
1.4650280e+00,4.3594309e-01,4.1552802e-07,1.4559691e-08
1.4651280e+00,4.3471658e-01,4.1553604e-07,1.4518138e-08
1.4652280e+00,4.3348991e-01,4.1554173e-07,1.4476584e-08
1.4653280e+00,4.3226306e-01,4.1554971e-07,1.4435029e-08
1.4654280e+00,4.3103603e-01,4.1555536e-07,1.4393474e-08
1.4655280e+00,4.2980884e-01,4.1556330e-07,1.4351918e-08
1.4656280e+00,4.2858148e-01,4.1556890e-07,1.4310362e-08
1.4657280e+00,4.2735395e-01,4.1557680e-07,1.4268804e-08
1.4658280e+00,4.2612625e-01,4.1558237e-07,1.4227246e-08
1.4659280e+00,4.2489839e-01,4.1559023e-07,1.4185688e-08
1.4660280e+00,4.2367035e-01,4.1559575e-07,1.4144128e-08
1.4661280e+00,4.2244215e-01,4.1560357e-07,1.4102568e-08
1.4662280e+00,4.2121378e-01,4.1560906e-07,1.4061008e-08
1.4663280e+00,4.1998525e-01,4.1561683e-07,1.4019446e-08
1.4664280e+00,4.1875655e-01,4.1562228e-07,1.3977884e-08
1.4665280e+00,4.1752768e-01,4.1563001e-07,1.3936322e-08
1.4666280e+00,4.1629865e-01,4.1563542e-07,1.3894759e-08
1.4667280e+00,4.1506946e-01,4.1564311e-07,1.3853195e-08
1.4668280e+00,4.1384010e-01,4.1564848e-07,1.3811630e-08
1.4669280e+00,4.1261057e-01,4.1565613e-07,1.3770065e-08
1.4670280e+00,4.1138089e-01,4.1566146e-07,1.3728499e-08
1.4671280e+00,4.1015104e-01,4.1566907e-07,1.3686932e-08
1.4672280e+00,4.0892103e-01,4.1567435e-07,1.3645365e-08
1.4673280e+00,4.0769086e-01,4.1568193e-07,1.3603797e-08
1.4674280e+00,4.0646053e-01,4.1568717e-07,1.3562229e-08
1.4675280e+00,4.0523004e-01,4.1569470e-07,1.3520660e-08
1.4676280e+00,4.0399938e-01,4.1569991e-07,1.3479090e-08
1.4677280e+00,4.0276857e-01,4.1570740e-07,1.3437520e-08
1.4678280e+00,4.0153760e-01,4.1571256e-07,1.3395949e-08
1.4679280e+00,4.0030647e-01,4.1572001e-07,1.3354377e-08
1.4680280e+00,3.9907518e-01,4.1572513e-07,1.3312805e-08
1.4681280e+00,3.9784374e-01,4.1573255e-07,1.3271232e-08
1.4682280e+00,3.9661214e-01,4.1573763e-07,1.3229659e-08
1.4683280e+00,3.9538038e-01,4.1574500e-07,1.3188084e-08
1.4684280e+00,3.9414846e-01,4.1575004e-07,1.3146510e-08
1.4685280e+00,3.9291639e-01,4.1575737e-07,1.3104934e-08
1.4686280e+00,3.9168417e-01,4.1576237e-07,1.3063358e-08
1.4687280e+00,3.9045179e-01,4.1576966e-07,1.3021782e-08
1.4688280e+00,3.8921925e-01,4.1577462e-07,1.2980204e-08
1.4689280e+00,3.8798657e-01,4.1578187e-07,1.2938627e-08
1.4690280e+00,3.8675373e-01,4.1578679e-07,1.2897048e-08
1.4691280e+00,3.8552073e-01,4.1579400e-07,1.2855469e-08
1.4692280e+00,3.8428759e-01,4.1579888e-07,1.2813890e-08
1.4693280e+00,3.8305429e-01,4.1580605e-07,1.2772309e-08
1.4694280e+00,3.8182084e-01,4.1581089e-07,1.2730728e-08
1.4695280e+00,3.8058724e-01,4.1581802e-07,1.2689147e-08
1.4696280e+00,3.7935349e-01,4.1582282e-07,1.2647565e-08
1.4697280e+00,3.7811959e-01,4.1582991e-07,1.2605982e-08
1.4698280e+00,3.7688554e-01,4.1583466e-07,1.2564399e-08
1.4699280e+00,3.7565134e-01,4.1584171e-07,1.2522815e-08
1.4700280e+00,3.7441700e-01,4.1584643e-07,1.2481231e-08
1.4701280e+00,3.7318250e-01,4.1585344e-07,1.2439646e-08
1.4702280e+00,3.7194786e-01,4.1585812e-07,1.2398060e-08
1.4703280e+00,3.7071307e-01,4.1586509e-07,1.2356474e-08
1.4704280e+00,3.6947814e-01,4.1586973e-07,1.2314887e-08
1.4705280e+00,3.6824306e-01,4.1587665e-07,1.2273300e-08
1.4706280e+00,3.6700783e-01,4.1588125e-07,1.2231712e-08
1.4707280e+00,3.6577246e-01,4.1588814e-07,1.2190124e-08
1.4708280e+00,3.6453695e-01,4.1589270e-07,1.2148535e-08
1.4709280e+00,3.6330129e-01,4.1589955e-07,1.2106945e-08
1.4710280e+00,3.6206549e-01,4.1590406e-07,1.2065355e-08
1.4711280e+00,3.6082954e-01,4.1591087e-07,1.2023764e-08
1.4712280e+00,3.5959346e-01,4.1591535e-07,1.1982173e-08
1.4713280e+00,3.5835723e-01,4.1592212e-07,1.1940581e-08
1.4714280e+00,3.5712085e-01,4.1592656e-07,1.1898989e-08
1.4715280e+00,3.5588434e-01,4.1593328e-07,1.1857396e-08
1.4716280e+00,3.5464769e-01,4.1593768e-07,1.1815802e-08
1.4717280e+00,3.5341090e-01,4.1594437e-07,1.1774208e-08
1.4718280e+00,3.5217397e-01,4.1594873e-07,1.1732613e-08
1.4719280e+00,3.5093689e-01,4.1595537e-07,1.1691018e-08
1.4720280e+00,3.4969969e-01,4.1595969e-07,1.1649422e-08
1.4721280e+00,3.4846234e-01,4.1596630e-07,1.1607826e-08
1.4722280e+00,3.4722485e-01,4.1597058e-07,1.1566229e-08
1.4723280e+00,3.4598723e-01,4.1597715e-07,1.1524632e-08
1.4724280e+00,3.4474947e-01,4.1598138e-07,1.1483034e-08
1.4725280e+00,3.4351158e-01,4.1598791e-07,1.1441435e-08
1.4726280e+00,3.4227355e-01,4.1599211e-07,1.1399836e-08
1.4727280e+00,3.4103538e-01,4.1599860e-07,1.1358237e-08
1.4728280e+00,3.3979708e-01,4.1600276e-07,1.1316637e-08
1.4729280e+00,3.3855865e-01,4.1600920e-07,1.1275036e-08
1.4730280e+00,3.3732008e-01,4.1601332e-07,1.1233435e-08
1.4731280e+00,3.3608138e-01,4.1601973e-07,1.1191833e-08
1.4732280e+00,3.3484254e-01,4.1602381e-07,1.1150231e-08
1.4733280e+00,3.3360358e-01,4.1603018e-07,1.1108628e-08
1.4734280e+00,3.3236448e-01,4.1603422e-07,1.1067025e-08
1.4735280e+00,3.3112525e-01,4.1604054e-07,1.1025422e-08
1.4736280e+00,3.2988589e-01,4.1604454e-07,1.0983817e-08
1.4737280e+00,3.2864640e-01,4.1605083e-07,1.0942213e-08
1.4738280e+00,3.2740678e-01,4.1605479e-07,1.0900607e-08
1.4739280e+00,3.2616703e-01,4.1606104e-07,1.0859001e-08
1.4740280e+00,3.2492715e-01,4.1606496e-07,1.0817395e-08
1.4741280e+00,3.2368715e-01,4.1607117e-07,1.0775788e-08
1.4742280e+00,3.2244701e-01,4.1607505e-07,1.0734181e-08
1.4743280e+00,3.2120675e-01,4.1608122e-07,1.0692573e-08
1.4744280e+00,3.1996636e-01,4.1608506e-07,1.0650965e-08
1.4745280e+00,3.1872585e-01,4.1609119e-07,1.0609356e-08
1.4746280e+00,3.1748521e-01,4.1609499e-07,1.0567747e-08
1.4747280e+00,3.1624444e-01,4.1610107e-07,1.0526137e-08
1.4748280e+00,3.1500355e-01,4.1610484e-07,1.0484527e-08
1.4749280e+00,3.1376254e-01,4.1611089e-07,1.0442916e-08
1.4750280e+00,3.1252140e-01,4.1611461e-07,1.0401305e-08
1.4751280e+00,3.1128014e-01,4.1612062e-07,1.0359693e-08
1.4752280e+00,3.1003875e-01,4.1612430e-07,1.0318081e-08
1.4753280e+00,3.0879724e-01,4.1613027e-07,1.0276468e-08
1.4754280e+00,3.0755562e-01,4.1613391e-07,1.0234855e-08
1.4755280e+00,3.0631387e-01,4.1613984e-07,1.0193241e-08
1.4756280e+00,3.0507199e-01,4.1614344e-07,1.0151627e-08
1.4757280e+00,3.0383000e-01,4.1614933e-07,1.0110012e-08
1.4758280e+00,3.0258789e-01,4.1615289e-07,1.0068397e-08
1.4759280e+00,3.0134566e-01,4.1615875e-07,1.0026781e-08
1.4760280e+00,3.0010331e-01,4.1616227e-07,9.9851654e-09
1.4761280e+00,2.9886084e-01,4.1616808e-07,9.9435489e-09
1.4762280e+00,2.9761825e-01,4.1617156e-07,9.9019319e-09
1.4763280e+00,2.9637555e-01,4.1617734e-07,9.8603145e-09
1.4764280e+00,2.9513273e-01,4.1618078e-07,9.8186966e-09
1.4765280e+00,2.9388979e-01,4.1618651e-07,9.7770782e-09
1.4766280e+00,2.9264674e-01,4.1618992e-07,9.7354594e-09
1.4767280e+00,2.9140357e-01,4.1619561e-07,9.6938401e-09
1.4768280e+00,2.9016028e-01,4.1619897e-07,9.6522204e-09
1.4769280e+00,2.8891688e-01,4.1620463e-07,9.6106002e-09
1.4770280e+00,2.8767337e-01,4.1620795e-07,9.5689796e-09
1.4771280e+00,2.8642974e-01,4.1621356e-07,9.5273585e-09
1.4772280e+00,2.8518600e-01,4.1621685e-07,9.4857370e-09
1.4773280e+00,2.8394215e-01,4.1622242e-07,9.4441150e-09
1.4774280e+00,2.8269819e-01,4.1622567e-07,9.4024926e-09
1.4775280e+00,2.8145411e-01,4.1623120e-07,9.3608698e-09
1.4776280e+00,2.8020992e-01,4.1623441e-07,9.3192465e-09
1.4777280e+00,2.7896563e-01,4.1623991e-07,9.2776228e-09
1.4778280e+00,2.7772122e-01,4.1624307e-07,9.2359986e-09
1.4779280e+00,2.7647670e-01,4.1624853e-07,9.1943741e-09
1.4780280e+00,2.7523207e-01,4.1625166e-07,9.1527490e-09
1.4781280e+00,2.7398734e-01,4.1625707e-07,9.1111236e-09
1.4782280e+00,2.7274250e-01,4.1626016e-07,9.0694977e-09
1.4783280e+00,2.7149755e-01,4.1626554e-07,9.0278715e-09
1.4784280e+00,2.7025249e-01,4.1626859e-07,8.9862448e-09
1.4785280e+00,2.6900732e-01,4.1627392e-07,8.9446176e-09
1.4786280e+00,2.6776205e-01,4.1627693e-07,8.9029901e-09
1.4787280e+00,2.6651667e-01,4.1628223e-07,8.8613621e-09
1.4788280e+00,2.6527119e-01,4.1628520e-07,8.8197338e-09
1.4789280e+00,2.6402561e-01,4.1629046e-07,8.7781050e-09
1.4790280e+00,2.6277991e-01,4.1629339e-07,8.7364758e-09
1.4791280e+00,2.6153412e-01,4.1629861e-07,8.6948462e-09
1.4792280e+00,2.6028822e-01,4.1630150e-07,8.6532162e-09
1.4793280e+00,2.5904222e-01,4.1630668e-07,8.6115858e-09
1.4794280e+00,2.5779612e-01,4.1630953e-07,8.5699550e-09
1.4795280e+00,2.5654991e-01,4.1631467e-07,8.5283237e-09
1.4796280e+00,2.5530361e-01,4.1631749e-07,8.4866921e-09
1.4797280e+00,2.5405720e-01,4.1632259e-07,8.4450601e-09
1.4798280e+00,2.5281069e-01,4.1632536e-07,8.4034277e-09
1.4799280e+00,2.5156409e-01,4.1633042e-07,8.3617949e-09
1.4800280e+00,2.5031738e-01,4.1633316e-07,8.3201618e-09
1.4801280e+00,2.4907057e-01,4.1633818e-07,8.2785282e-09
1.4802280e+00,2.4782367e-01,4.1634087e-07,8.2368942e-09
1.4803280e+00,2.4657667e-01,4.1634586e-07,8.1952599e-09
1.4804280e+00,2.4532957e-01,4.1634851e-07,8.1536252e-09
1.4805280e+00,2.4408238e-01,4.1635346e-07,8.1119901e-09
1.4806280e+00,2.4283508e-01,4.1635607e-07,8.0703546e-09
1.4807280e+00,2.4158770e-01,4.1636098e-07,8.0287188e-09
1.4808280e+00,2.4034021e-01,4.1636355e-07,7.9870825e-09
1.4809280e+00,2.3909263e-01,4.1636842e-07,7.9454459e-09
1.4810280e+00,2.3784496e-01,4.1637096e-07,7.9038090e-09
1.4811280e+00,2.3659720e-01,4.1637578e-07,7.8621716e-09
1.4812280e+00,2.3534934e-01,4.1637828e-07,7.8205339e-09
1.4813280e+00,2.3410138e-01,4.1638307e-07,7.7788959e-09
1.4814280e+00,2.3285334e-01,4.1638553e-07,7.7372574e-09
1.4815280e+00,2.3160520e-01,4.1639028e-07,7.6956186e-09
1.4816280e+00,2.3035697e-01,4.1639270e-07,7.6539795e-09
1.4817280e+00,2.2910865e-01,4.1639741e-07,7.6123400e-09
1.4818280e+00,2.2786024e-01,4.1639979e-07,7.5707001e-09
1.4819280e+00,2.2661174e-01,4.1640446e-07,7.5290599e-09
1.4820280e+00,2.2536316e-01,4.1640680e-07,7.4874194e-09
1.4821280e+00,2.2411448e-01,4.1641143e-07,7.4457784e-09
1.4822280e+00,2.2286571e-01,4.1641373e-07,7.4041372e-09
1.4823280e+00,2.2161686e-01,4.1641832e-07,7.3624956e-09
1.4824280e+00,2.2036791e-01,4.1642058e-07,7.3208536e-09
1.4825280e+00,2.1911889e-01,4.1642514e-07,7.2792113e-09
1.4826280e+00,2.1786977e-01,4.1642736e-07,7.2375687e-09
1.4827280e+00,2.1662057e-01,4.1643187e-07,7.1959258e-09
1.4828280e+00,2.1537128e-01,4.1643406e-07,7.1542825e-09
1.4829280e+00,2.1412191e-01,4.1643853e-07,7.1126388e-09
1.4830280e+00,2.1287245e-01,4.1644068e-07,7.0709949e-09
1.4831280e+00,2.1162291e-01,4.1644511e-07,7.0293506e-09
1.4832280e+00,2.1037329e-01,4.1644722e-07,6.9877060e-09
1.4833280e+00,2.0912358e-01,4.1645162e-07,6.9460610e-09
1.4834280e+00,2.0787379e-01,4.1645368e-07,6.9044158e-09
1.4835280e+00,2.0662392e-01,4.1645804e-07,6.8627702e-09
1.4836280e+00,2.0537396e-01,4.1646007e-07,6.8211243e-09
1.4837280e+00,2.0412393e-01,4.1646439e-07,6.7794780e-09
1.4838280e+00,2.0287381e-01,4.1646638e-07,6.7378315e-09
1.4839280e+00,2.0162362e-01,4.1647065e-07,6.6961847e-09
1.4840280e+00,2.0037334e-01,4.1647260e-07,6.6545375e-09
1.4841280e+00,1.9912299e-01,4.1647684e-07,6.6128900e-09
1.4842280e+00,1.9787256e-01,4.1647876e-07,6.5712422e-09
1.4843280e+00,1.9662205e-01,4.1648296e-07,6.5295942e-09
1.4844280e+00,1.9537146e-01,4.1648483e-07,6.4879458e-09
1.4845280e+00,1.9412079e-01,4.1648899e-07,6.4462971e-09
1.4846280e+00,1.9287005e-01,4.1649082e-07,6.4046481e-09
1.4847280e+00,1.9161923e-01,4.1649495e-07,6.3629988e-09
1.4848280e+00,1.9036834e-01,4.1649674e-07,6.3213492e-09
1.4849280e+00,1.8911737e-01,4.1650082e-07,6.2796993e-09
1.4850280e+00,1.8786633e-01,4.1650258e-07,6.2380492e-09
1.4851280e+00,1.8661521e-01,4.1650662e-07,6.1963987e-09
1.4852280e+00,1.8536402e-01,4.1650834e-07,6.1547480e-09
1.4853280e+00,1.8411275e-01,4.1651234e-07,6.1130969e-09
1.4854280e+00,1.8286142e-01,4.1651402e-07,6.0714456e-09
1.4855280e+00,1.8161001e-01,4.1651799e-07,6.0297940e-09
1.4856280e+00,1.8035852e-01,4.1651963e-07,5.9881421e-09
1.4857280e+00,1.7910697e-01,4.1652355e-07,5.9464900e-09
1.4858280e+00,1.7785535e-01,4.1652515e-07,5.9048375e-09
1.4859280e+00,1.7660366e-01,4.1652904e-07,5.8631848e-09
1.4860280e+00,1.7535189e-01,4.1653060e-07,5.8215318e-09
1.4861280e+00,1.7410006e-01,4.1653445e-07,5.7798786e-09
1.4862280e+00,1.7284816e-01,4.1653597e-07,5.7382251e-09
1.4863280e+00,1.7159619e-01,4.1653978e-07,5.6965713e-09
1.4864280e+00,1.7034415e-01,4.1654127e-07,5.6549172e-09
1.4865280e+00,1.6909205e-01,4.1654504e-07,5.6132629e-09
1.4866280e+00,1.6783988e-01,4.1654648e-07,5.5716083e-09
1.4867280e+00,1.6658764e-01,4.1655022e-07,5.5299535e-09
1.4868280e+00,1.6533534e-01,4.1655162e-07,5.4882984e-09
1.4869280e+00,1.6408297e-01,4.1655531e-07,5.4466431e-09
1.4870280e+00,1.6283054e-01,4.1655668e-07,5.4049875e-09
1.4871280e+00,1.6157804e-01,4.1656034e-07,5.3633316e-09
1.4872280e+00,1.6032548e-01,4.1656166e-07,5.3216755e-09
1.4873280e+00,1.5907285e-01,4.1656528e-07,5.2800192e-09
1.4874280e+00,1.5782016e-01,4.1656657e-07,5.2383626e-09
1.4875280e+00,1.5656742e-01,4.1657014e-07,5.1967057e-09
1.4876280e+00,1.5531460e-01,4.1657139e-07,5.1550487e-09
1.4877280e+00,1.5406173e-01,4.1657493e-07,5.1133913e-09
1.4878280e+00,1.5280880e-01,4.1657614e-07,5.0717338e-09
1.4879280e+00,1.5155580e-01,4.1657964e-07,5.0300760e-09
1.4880280e+00,1.5030275e-01,4.1658081e-07,4.9884180e-09
1.4881280e+00,1.4904964e-01,4.1658427e-07,4.9467597e-09
1.4882280e+00,1.4779647e-01,4.1658541e-07,4.9051012e-09
1.4883280e+00,1.4654323e-01,4.1658883e-07,4.8634425e-09
1.4884280e+00,1.4528995e-01,4.1658992e-07,4.8217836e-09
1.4885280e+00,1.4403660e-01,4.1659330e-07,4.7801244e-09
1.4886280e+00,1.4278320e-01,4.1659436e-07,4.7384650e-09
1.4887280e+00,1.4152974e-01,4.1659770e-07,4.6968054e-09
1.4888280e+00,1.4027623e-01,4.1659872e-07,4.6551456e-09
1.4889280e+00,1.3902266e-01,4.1660202e-07,4.6134856e-09
1.4890280e+00,1.3776903e-01,4.1660300e-07,4.5718253e-09
1.4891280e+00,1.3651535e-01,4.1660627e-07,4.5301649e-09
1.4892280e+00,1.3526162e-01,4.1660721e-07,4.4885042e-09
1.4893280e+00,1.3400783e-01,4.1661043e-07,4.4468433e-09
1.4894280e+00,1.3275399e-01,4.1661133e-07,4.4051822e-09
1.4895280e+00,1.3150010e-01,4.1661452e-07,4.3635209e-09
1.4896280e+00,1.3024616e-01,4.1661538e-07,4.3218594e-09
1.4897280e+00,1.2899216e-01,4.1661853e-07,4.2801977e-09
1.4898280e+00,1.2773812e-01,4.1661936e-07,4.2385358e-09
1.4899280e+00,1.2648402e-01,4.1662247e-07,4.1968738e-09
1.4900280e+00,1.2522987e-01,4.1662325e-07,4.1552115e-09
1.4901280e+00,1.2397568e-01,4.1662632e-07,4.1135490e-09
1.4902280e+00,1.2272143e-01,4.1662707e-07,4.0718863e-09
1.4903280e+00,1.2146714e-01,4.1663010e-07,4.0302235e-09
1.4904280e+00,1.2021280e-01,4.1663081e-07,3.9885604e-09
1.4905280e+00,1.1895841e-01,4.1663380e-07,3.9468972e-09
1.4906280e+00,1.1770397e-01,4.1663447e-07,3.9052338e-09
1.4907280e+00,1.1644949e-01,4.1663743e-07,3.8635702e-09
1.4908280e+00,1.1519496e-01,4.1663805e-07,3.8219064e-09
1.4909280e+00,1.1394039e-01,4.1664097e-07,3.7802424e-09
1.4910280e+00,1.1268577e-01,4.1664156e-07,3.7385783e-09
1.4911280e+00,1.1143111e-01,4.1664444e-07,3.6969140e-09
1.4912280e+00,1.1017640e-01,4.1664499e-07,3.6552496e-09
1.4913280e+00,1.0892165e-01,4.1664783e-07,3.6135849e-09
1.4914280e+00,1.0766686e-01,4.1664834e-07,3.5719201e-09
1.4915280e+00,1.0641202e-01,4.1665114e-07,3.5302551e-09
1.4916280e+00,1.0515714e-01,4.1665162e-07,3.4885900e-09
1.4917280e+00,1.0390222e-01,4.1665438e-07,3.4469247e-09
1.4918280e+00,1.0264726e-01,4.1665481e-07,3.4052592e-09
1.4919280e+00,1.0139226e-01,4.1665754e-07,3.3635936e-09
1.4920280e+00,1.0013722e-01,4.1665793e-07,3.3219278e-09
1.4921280e+00,9.8882140e-02,4.1666062e-07,3.2802619e-09
1.4922280e+00,9.7627021e-02,4.1666098e-07,3.2385958e-09
1.4923280e+00,9.6371862e-02,4.1666362e-07,3.1969296e-09
1.4924280e+00,9.5116666e-02,4.1666394e-07,3.1552632e-09
1.4925280e+00,9.3861432e-02,4.1666655e-07,3.1135967e-09
1.4926280e+00,9.2606161e-02,4.1666683e-07,3.0719300e-09
1.4927280e+00,9.1350854e-02,4.1666940e-07,3.0302632e-09
1.4928280e+00,9.0095510e-02,4.1666964e-07,2.9885963e-09
1.4929280e+00,8.8840131e-02,4.1667217e-07,2.9469292e-09
1.4930280e+00,8.7584717e-02,4.1667237e-07,2.9052620e-09
1.4931280e+00,8.6329268e-02,4.1667486e-07,2.8635946e-09
1.4932280e+00,8.5073786e-02,4.1667502e-07,2.8219271e-09
1.4933280e+00,8.3818269e-02,4.1667748e-07,2.7802595e-09
1.4934280e+00,8.2562720e-02,4.1667760e-07,2.7385917e-09
1.4935280e+00,8.1307138e-02,4.1668002e-07,2.6969238e-09
1.4936280e+00,8.0051524e-02,4.1668010e-07,2.6552558e-09
1.4937280e+00,7.8795878e-02,4.1668248e-07,2.6135877e-09
1.4938280e+00,7.7540201e-02,4.1668253e-07,2.5719194e-09
1.4939280e+00,7.6284493e-02,4.1668486e-07,2.5302511e-09
1.4940280e+00,7.5028756e-02,4.1668487e-07,2.4885826e-09
1.4941280e+00,7.3772989e-02,4.1668717e-07,2.4469140e-09
1.4942280e+00,7.2517192e-02,4.1668714e-07,2.4052453e-09
1.4943280e+00,7.1261367e-02,4.1668940e-07,2.3635764e-09
1.4944280e+00,7.0005514e-02,4.1668933e-07,2.3219075e-09
1.4945280e+00,6.8749633e-02,4.1669155e-07,2.2802385e-09
1.4946280e+00,6.7493725e-02,4.1669144e-07,2.2385693e-09
1.4947280e+00,6.6237791e-02,4.1669363e-07,2.1969001e-09
1.4948280e+00,6.4981830e-02,4.1669348e-07,2.1552307e-09
1.4949280e+00,6.3725844e-02,4.1669562e-07,2.1135613e-09
1.4950280e+00,6.2469832e-02,4.1669544e-07,2.0718917e-09
1.4951280e+00,6.1213796e-02,4.1669755e-07,2.0302221e-09
1.4952280e+00,5.9957736e-02,4.1669732e-07,1.9885523e-09
1.4953280e+00,5.8701652e-02,4.1669939e-07,1.9468825e-09
1.4954280e+00,5.7445545e-02,4.1669913e-07,1.9052125e-09
1.4955280e+00,5.6189415e-02,4.1670115e-07,1.8635425e-09
1.4956280e+00,5.4933263e-02,4.1670085e-07,1.8218724e-09
1.4957280e+00,5.3677089e-02,4.1670284e-07,1.7802022e-09
1.4958280e+00,5.2420894e-02,4.1670250e-07,1.7385320e-09
1.4959280e+00,5.1164679e-02,4.1670445e-07,1.6968616e-09
1.4960280e+00,4.9908443e-02,4.1670408e-07,1.6551912e-09
1.4961280e+00,4.8652187e-02,4.1670599e-07,1.6135207e-09
